CENPB,2001,2150,1338,2451,2009,2246,3282,2094,7178,1325,2830,2542,3353,1776,1745,2817,2238,2437,1749,2458,2911,2286,1772,2724,5841,3081,4185,6810,7865,3025,1870,3418,2212,2326,4465,1479,3441,6269,4797,3438,4344,2634,5218,3863,2509,3381,2893,1851,5702,3259,3579,2926,5578,5141,4338,19657,4945,4431,3348,3473,1049,2267,6377,4072,8037,1648,3184,5059,4891,2948,2328,2482,4175,6991,3011,4875,5634,3025,4056,3968,3328,3985,3709,4511,1972,2764,4497,3757,6707,1
GSTP1,3201,4403,2538,4172,3016,4101,4877,3826,3961,2594,4394,3321,4328,3862,3034,3742,3074,4036,2685,2973,3916,3038,3332,3260,1535,4076,3330,3406,1471,2533,1158,1360,2479,5862,2507,1196,2561,2554,2974,2978,1593,1761,2162,2166,1958,1698,2697,1674,3101,5259,3210,2753,1773,1889,1641,1925,2464,956,2707,5476,1217,2382,2052,1701,3310,1497,2093,2729,3162,1690,2749,1816,2408,4661,2344,1414,2021,1608,2165,1784,3243,2323,5173,1455,2145,3055,4553,2682,1843,0
ARAF,3873,5193,3029,4887,3417,4031,4542,4070,5091,2596,5203,4005,5488,4190,4019,4513,3437,4522,3411,3596,4396,3184,3269,4118,3372,8467,4591,8138,2762,3279,2744,4259,10453,10069,9178,2620,5458,3169,8079,3889,5802,3531,4602,5155,7796,3896,7893,2155,5721,5244,6745,5838,4000,7319,5694,2642,6043,2567,6685,3825,2285,3673,4477,4972,6139,3082,7142,6811,7354,4093,7525,5726,4107,5701,1784,5786,5438,2596,8628,4769,4349,5366,5357,4504,4536,6932,4610,7725,3516,1
TOR1A,2130,3121,1966,3794,2160,3967,2566,2583,2250,2215,2881,1911,3399,3388,2144,2530,2668,4351,1995,1923,3131,2193,1643,2986,336,3562,2606,1699,170,1403,214,513,1290,1018,1311,544,827,1033,745,736,528,777,1390,1129,1398,296,1578,211,1563,823,3354,428,432,1148,839,523,1000,603,1344,2715,263,1171,1425,904,350,674,1367,1320,950,954,1329,980,607,2163,888,1400,119,212,1588,1499,2484,1720,786,506,2294,3351,3021,1058,220,0
PCDH17,3031,3547,2638,3305,2634,4205,3373,3685,2057,3485,3334,2827,2225,3671,2672,2994,3324,2869,2780,3877,3463,2886,4153,5297,5020,6718,4814,3916,3464,4929,2373,4293,5144,9330,3918,1818,2832,3175,4002,2231,5563,2268,5252,4343,5360,2902,3764,3298,6435,5583,4305,4518,4375,5172,4150,2191,2465,2564,4895,5759,2260,5140,3680,3299,2760,2926,5200,4722,4002,2685,5068,2397,5773,4367,3959,5971,4303,7374,2434,3537,3228,5379,5214,3987,3396,6162,4843,3435,4862,1
TREX2,1647,1632,1490,2070,1128,2443,1253,1894,1121,1885,2521,1774,1260,1788,1925,2249,1422,1848,1745,1386,1672,1203,1843,1943,1502,3743,1663,2637,1449,1094,1604,1356,3311,3964,2554,1006,2469,1321,3625,3068,2957,2053,1559,2252,1720,1628,3516,901,2341,2254,4488,3569,1704,2439,2298,798,2007,1150,2625,1897,546,2648,2921,2707,2658,554,2794,3132,3142,1676,3497,3054,3507,2332,1839,1579,3603,1700,2275,883,4344,3896,1400,1584,1656,3247,2166,2250,2016,1
BRCA2,1891,2628,1924,2483,1508,3010,1955,2867,2045,3944,2369,2110,2440,2879,1703,1823,2208,3238,1883,2266,2147,2382,2662,3113,1151,1532,1070,1887,2190,1553,1106,703,1832,1162,2127,533,1326,1006,1989,685,1742,816,1157,1935,1936,1183,1919,1131,1145,2110,1301,1767,2410,1610,1545,1605,1403,559,1900,2134,972,1093,1533,1205,3138,728,1988,1590,1668,1086,1964,1746,1270,1928,955,1867,1553,1366,1122,1202,939,1729,1761,1252,993,1135,1491,1457,1809,0
SLC9A3R1,3649,3480,2942,4123,3084,4466,2990,3624,2345,6012,4248,3224,1702,3213,3173,3907,3204,3766,3067,2930,3733,2960,4494,5595,708,2272,3091,1021,697,2577,601,547,1040,1245,865,353,1153,738,900,598,661,646,1236,784,634,764,834,951,1370,1690,1302,1107,1032,1308,695,970,565,427,1107,4274,192,1886,808,758,1825,301,1092,1119,1381,683,1436,334,906,2989,1317,805,1144,560,231,706,1800,2209,2455,360,1079,2775,3692,1537,849,0
PHLPP1,2231,2660,2344,2880,2831,3731,2784,2621,2355,4412,2564,2305,2369,2817,1858,2568,2194,3049,2349,2291,2746,3069,3386,3738,1171,3692,2110,2128,1732,1638,521,815,2261,4064,1732,641,1481,1656,1910,2072,1116,1716,2942,1161,1417,1083,1682,1106,1677,2938,3497,1671,1202,1614,1325,659,1706,793,1603,3193,433,2740,1315,1612,2440,1115,1373,2051,1591,1150,1477,1431,1611,3148,1739,1346,1607,1112,1932,1562,2035,1650,2105,1038,1506,2968,2387,2520,1166,0
RIN1,2969,2079,1331,2205,821,2501,3392,2628,4806,1878,4367,4109,1682,1987,922,2011,1727,1816,1910,2851,2641,2085,3341,2934,34,10,66,196,9,8,2,20,29,31,7,0,30,84,47,50,6,0,115,2,43,1,2,9,25,13,0,5,5,23,2,1,4,41,0,4207,95,114,2,13,43,4,0,33,15,32,14,19,7,79,35,9,28,14,107,7,221,3,60,21,2,104,58,31,7,0
GPHB5,6441,15496,5178,21627,5629,22383,13197,8555,6366,10479,10416,9805,5220,10718,5825,5123,13187,13917,4781,31484,12729,10949,4243,18616,4126,4295,2869,1820,5039,2952,2225,4118,1729,1519,2764,1116,2711,1104,2065,1499,3201,3951,2966,2125,7913,2593,1335,3391,5978,3514,2767,2210,5767,3164,2394,2036,3522,3263,1537,3610,2038,5946,3529,2435,2145,1937,2900,2464,4227,2979,2680,1750,4051,4463,1991,5507,3827,2768,2387,4430,3118,2334,705,3355,909,7268,2695,3302,2694,0
TAF1,1331,1518,1881,693,9296,135,7490,1159,961,540,1308,3114,444,2337,2320,2624,552,189,6815,744,5292,4675,2317,81,2,4,311,9,3,271,15,3,13,1,0,0,34,162,1,144,5,14,52,31,11,9,1,51,7,8,9,35,7,11,16,644,2,8,1,208,8,15,39,22,6,5,0,77,17,1,11,5,4,22,43,3,9,1,39,13,949,24,71,12,17,55,397,30,0,0
CDKN1A,899,1244,756,1444,775,1003,1347,1169,998,647,1045,977,1321,885,773,898,1000,1178,894,1111,1199,841,887,1367,1245,1861,1076,1401,1171,1364,856,662,653,1888,1801,614,983,1048,1471,691,1405,957,1689,1436,1152,888,1341,735,1423,1215,1062,1057,1364,1293,1134,1020,518,996,1364,1851,1189,700,1164,967,664,1262,1104,1118,1252,1247,1048,1259,1107,1054,722,1805,1177,1089,1899,1625,928,1414,604,1300,1178,1305,1284,1195,1069,1
TSKU,1731,1608,1395,3798,1544,2296,3227,965,3106,3117,2778,1184,1690,1114,932,974,3522,10352,977,5950,5352,4559,790,1797,82,33,117,660,346,8,33,93,9,13,139,16,60,287,51,24,52,23,106,16,6048,110,53,204,107,391,14,80,66,66,29,29,10,223,26,14,111,114,67,48,256,52,42,80,115,20,14,119,54,1815,146,63,121,21,56,27,280,44,3620,38,25,211,33,82,39,0
ERBB4,119094,110084,84371,111384,105774,143118,125134,125924,105862,225968,133682,116844,85839,126622,102605,158324,114531,165530,105510,109173,138591,150335,163290,174826,57232,79380,58112,50701,29143,63952,25986,29569,46702,47408,58943,31808,49899,53277,36860,67659,72026,33634,76692,36595,55625,28687,37088,75830,66963,86511,130679,116743,38413,54819,40303,16181,51286,22944,42397,148307,16579,136564,35639,81945,37052,38629,53654,74601,46472,55048,50520,38011,77945,87746,75164,49574,36627,34932,38825,21568,93661,59705,12702,35286,41256,92899,79366,57517,40914,0
DLL4,2253,2903,1487,3385,1107,1929,1878,1672,3291,1016,2819,2036,3443,1886,1067,2046,1944,3236,1811,2056,2651,1833,1855,2132,289,512,521,428,416,367,269,391,192,234,292,207,445,394,320,191,347,536,460,619,1612,338,411,413,300,1457,111,291,324,450,600,4524,309,366,270,490,254,482,683,470,628,195,177,323,314,447,286,304,266,3096,266,388,179,223,256,367,805,535,3930,267,350,369,520,497,233,0
ADAMTS7,2616,1960,1154,1990,4750,2186,5759,1605,3181,1426,2050,2025,4261,1389,2262,1798,2640,1813,1466,2646,3652,3324,1402,2404,1390,1032,2947,404,455,965,222,670,308,639,224,506,467,623,292,577,283,567,1170,543,1540,402,221,584,1436,299,135,238,303,388,564,4507,377,3930,278,4111,179,462,695,401,732,467,197,418,368,1129,462,975,490,2001,942,1971,233,524,2457,1228,1637,572,3740,468,253,1910,2170,627,683,0
EZH2,1234,1445,982,1503,1329,1523,1528,1141,1264,781,1597,1258,1833,1167,1303,1280,1207,1448,965,1226,1915,1491,983,1346,235,848,1285,647,276,566,135,267,504,680,407,135,346,353,539,392,378,482,522,391,532,288,552,153,521,684,744,389,237,507,307,429,511,279,394,3855,65,614,487,278,982,118,360,462,492,311,452,420,419,1446,574,357,369,250,461,253,1038,401,1444,288,397,757,1502,456,248,0
IL1B,906,1414,1049,1483,683,1815,1574,1145,580,929,1052,1174,789,1143,798,595,1048,1450,739,2375,1442,1312,760,1709,9127,9990,1527,11668,12860,35,5760,3389,22,17629,14679,6626,6993,10066,15104,2579,9257,3964,5285,8349,3461,12297,7520,5522,10773,10992,14370,9321,12314,8417,11763,132,6433,3100,15821,85,5442,2522,10735,6999,2173,8316,15920,9777,15075,9705,12090,8974,11311,7983,3819,13138,10841,8326,2725,10840,4212,8640,21,9277,5010,3561,1423,5384,17791,1
HLA-DQA1,9936,11040,8182,13192,12041,11561,12968,9992,9661,13374,11811,9460,9930,8823,9323,10608,10014,14002,7641,9494,14495,12617,11463,14744,3320,10000,10128,7470,2747,7036,2816,2341,8648,11713,6629,1803,6122,5589,9246,8662,3707,4713,5859,4614,6365,4091,8188,3576,6515,9448,10401,7579,4339,6264,4188,3976,5792,1449,5829,11579,2001,13191,5516,3962,6441,3244,5166,7556,7806,3547,6849,4194,5424,16628,9824,3693,5479,3928,4797,2618,15772,6041,11686,2120,4865,17421,11899,6955,4374,0
PALLD,3768,3614,2822,3663,3605,4197,4392,3995,3645,4155,3868,3375,2965,3773,3195,3511,3213,3923,3185,4206,3449,4113,4979,4716,4110,5973,4875,4021,5195,4847,5023,5012,8492,3365,5133,2721,4144,3402,4472,1855,5417,3067,2849,4767,6698,4024,3889,4363,4412,5882,3560,4799,5804,4906,4234,3410,6147,2473,5074,8760,2883,3845,4035,4276,8117,4720,4690,4719,4081,5437,5787,5504,4266,4804,3426,6946,3908,6758,4375,4676,3461,5543,4076,5446,2644,5107,5005,4294,4929,1
HMGB1,1893,2737,1013,2360,1158,821,1657,1562,4888,628,2691,1820,6879,1649,1441,1612,1371,1875,1750,789,2737,1190,1175,1121,182,580,978,398,174,611,120,480,133,208,193,151,417,621,337,265,153,496,508,631,553,234,313,180,419,475,93,272,236,381,477,3682,283,381,274,878,98,457,677,301,717,101,151,526,356,335,255,586,371,2034,300,249,289,238,229,287,1856,533,8123,316,223,577,909,636,224,0
PRAMEF12,5308,5474,3102,3651,3589,3515,4324,7457,3795,3213,5215,4959,2067,4597,6385,5723,3938,2912,4659,3166,2956,2848,7582,5132,1073,4848,1948,2797,2953,2811,1103,2503,2301,2746,1821,1533,1259,3879,2431,1694,2068,1631,3212,1542,3875,1883,1653,2087,1385,2768,2652,2259,1225,1463,1682,2058,940,4406,2156,2460,1081,2300,1257,1289,3276,2807,1617,1529,2553,1354,2915,3140,2254,1572,1566,2389,1494,1329,1534,3394,2301,1714,4906,3994,1636,2578,1923,1684,2138,0
FOXRED2,18756,51662,18927,2287,672,7596,621,53990,2575,1711,41235,36825,1470,9139,16167,73298,1230,1210,45893,278,983,1945,40047,282,26,14,32,14,24,4,1,154,11,28,38,7,13,80,2,36,40,14,31,15,88,17,201,42,106,170,16,3,14,166,102,6,2921,17,5,8323,59,45,27,5,78,11,240,71,8,112,123,84,2,17,60,4,1,54,112,66,10,24,72,23,8,105,5,14,33,0
LRRK2,3489,3151,2627,2705,2497,3213,4202,4329,3416,3541,3509,3253,2517,3447,3253,3384,2536,3053,3261,2823,2562,3228,5244,3595,1756,1850,2986,1679,2225,3090,1269,1899,3078,2652,1971,844,1777,2013,1987,1425,1928,973,1660,1925,1733,1442,1686,4543,1766,2034,1324,2179,2836,1554,1677,4836,1830,1753,2037,3043,1642,3546,1537,1649,4931,1812,1407,1580,1591,1827,2336,1834,1735,2235,2413,1940,1688,3237,1576,1444,1648,1476,5638,1698,979,1382,2718,1526,1798,0
HIF3A,734,968,621,1508,3029,1648,1591,920,342,471,585,753,284,1012,1322,689,1261,369,732,1510,2014,1373,723,1708,4813,5796,1233,3372,4120,1345,1574,2466,1938,5816,6753,4445,2280,4734,3346,4091,4523,5146,9077,5067,202,2862,3979,5404,5093,110,4568,1013,3839,3932,4689,9,3256,5357,5425,1400,1262,3700,4197,4409,1216,5093,4643,4879,3090,7554,7510,4828,2146,504,7202,5679,3760,5465,4573,7727,1870,4050,9,3905,4093,8522,906,5190,2891,1
MNAT1,1600,3036,1171,3084,1847,2115,2552,1782,1919,718,2825,1681,2124,1369,1757,1796,2609,1892,1114,2118,4105,1451,953,3245,378,2456,1125,1192,330,507,262,363,1537,614,1057,366,678,539,477,1016,738,750,1049,612,321,593,1427,390,844,1239,1615,902,410,917,752,566,985,558,1102,1771,143,879,803,501,1133,246,1069,850,1457,546,746,1206,522,2812,692,611,212,360,794,567,1573,864,768,454,890,1698,1299,1152,134,0
SESTD1,283,168,141,176,2137,354,765,102,378,609,165,105,266,545,222,102,261,532,539,775,991,2011,112,125,1375,1368,757,7219,696,29,106,540,1187,3543,1043,284,1427,4647,1485,1635,914,1751,1690,2996,1437,295,1086,213,842,4349,1396,1020,711,360,2165,274,674,164,461,58,490,52,1781,2502,2582,501,429,3127,638,625,319,468,1290,71,114,971,2115,897,5912,7112,2497,1804,259,1801,153,1391,395,523,732,1
GLB1,12156,29677,8677,32161,9368,12322,19162,20008,13230,5585,25534,14745,27298,11742,13238,15818,19903,17745,13042,17008,24971,7346,7380,18442,603,1916,7135,1549,380,3828,6526,1319,389,4895,543,289,6555,1400,2507,1020,1267,1087,2726,1261,10710,1409,872,776,2393,3626,577,3528,583,1305,854,1415,1328,1110,3942,11453,442,3169,2680,554,4656,548,417,1689,9963,619,695,866,1121,8834,627,944,6832,816,1083,622,4570,6945,10461,917,4623,8333,7032,1527,4361,0
OPN1SW,2305,2576,1764,2588,2621,2753,3012,2882,2226,2294,2541,2008,2179,2614,2381,2130,1887,2113,2342,2493,2060,2292,2949,3157,4478,6451,6593,4852,4094,6085,3774,5256,5807,6115,4900,1852,3734,2669,3365,2098,5300,3135,2907,4280,6444,2994,3557,3423,3829,5319,2898,3450,4552,2801,2793,4608,2259,2737,3206,4827,2565,2782,3193,3212,6321,5957,2802,2784,3445,4247,3809,3484,3094,2628,2699,5972,2786,5721,5947,5101,3841,3567,3417,3886,2084,5768,6088,3626,3056,1
GABRG1,5575,8453,4854,10592,5235,9036,7176,6480,4420,4407,9614,5935,5896,5253,5785,6813,7087,7745,4592,7172,9702,4129,4948,9882,8868,35166,9499,13391,6926,4473,3643,6930,14115,35884,19982,5687,7568,6751,20397,12478,16379,7146,15047,8009,11667,7301,16474,5704,21106,13854,23193,11184,9716,16149,12139,2379,7398,6191,15678,10212,1788,16020,10800,8001,12699,4144,17759,17057,14824,10022,16854,6341,13994,12332,13135,17132,11016,9479,10695,5964,12548,13708,7699,5724,10483,22313,11929,19758,11813,1
MSRB2,1513,2185,1470,2346,2100,2187,2570,1759,1817,1643,2120,1676,2488,1593,1954,1976,1563,1994,2224,1621,2109,1762,1325,2819,1479,7305,1629,2731,2104,936,656,883,2438,3411,3545,814,1686,980,2542,2981,2022,1924,2382,1152,2456,1568,3722,1854,4664,4269,4919,2217,1387,3982,2563,210,3000,1029,2860,1495,776,2579,1900,1553,2545,920,3227,2765,3607,1910,3858,1203,2031,2465,1490,2456,1842,1088,3169,1489,6438,2153,8859,1139,2783,7134,1968,3486,2099,1
DISP2,10977,16389,7123,18064,6434,11535,10631,7386,25696,8511,9727,6294,7710,14768,6635,14518,11471,20662,10563,9493,19519,9210,7129,13580,2319,5130,8882,7197,1332,3889,2169,915,1828,1638,1287,1305,7024,2869,2293,5380,1951,6356,5518,2116,856,3668,1845,2009,4515,1999,5046,9636,1529,2170,1591,541,1424,1042,2467,7869,2432,2382,5627,5002,4509,763,2296,5835,9538,2471,921,810,3018,2761,3811,2844,5526,1042,2858,1663,6853,9478,400,2419,1760,6748,3847,2631,2608,0
CHD3,4445,3962,2529,3113,2590,3232,2599,4922,2731,2180,4445,3728,2380,2934,3706,5029,2815,2623,3700,3294,2847,2831,5447,3895,2352,6458,12944,2864,5576,6500,1269,2645,4751,5208,3542,1128,3184,4183,3801,5072,4807,9302,7046,5218,4504,3405,2579,2333,4987,3667,9958,7764,2047,3810,2403,2442,2607,6978,4204,7217,2362,4341,2440,3618,3161,2558,2181,3148,3246,1799,2776,2764,3362,5063,1916,5403,1744,2407,5818,8829,5022,4928,891,4550,15808,8781,16830,2420,2584,1
MASP2,3874,2711,1877,1628,3099,960,1553,3590,7148,855,4567,3762,2972,2342,2233,4019,844,2245,3598,917,1447,2243,5059,802,163,1609,245,1335,986,1082,60,1239,228,92,652,45,334,1304,441,611,391,93,156,499,211,422,251,3893,492,511,233,80,1024,856,632,1023,1032,155,59,256,57,3500,1129,181,2219,46,241,1279,221,131,190,925,341,4986,183,513,1503,503,55,505,1944,408,368,991,674,514,174,130,360,0
CUL7,39186,38092,33573,30776,30951,11813,7935,29891,57329,22404,47338,39229,63053,23401,16231,33564,21043,104408,51363,6508,54071,19925,54750,12140,484,148,4922,628,61,831,183,2500,213,70,60,3,96,6937,599,477,248,4,1104,39,466,210,71,576,914,882,126,818,402,1349,274,72728,173,1789,257,1848,156,2204,260,552,2620,265,560,563,293,34,315,5325,351,515,779,131,37,76,40,231,20223,260,7915,105,385,981,2708,1009,3,0
COX7A1,5396,4292,2492,2202,2314,2485,4383,5771,7591,3840,3727,5748,4947,4173,2877,4974,3509,3300,5357,1581,3237,5638,4484,2782,656,1887,2006,762,529,1102,1919,900,449,341,595,1274,1638,3004,383,798,1366,2492,3500,1733,444,1538,656,1788,2855,589,601,1906,894,902,1069,3469,1356,1388,1132,2256,891,1954,1171,981,581,1938,916,1379,1132,1924,1345,145,758,2381,920,1829,903,788,1199,2715,3873,943,409,1421,1374,922,1471,1543,880,0
CALB1,586,648,470,587,452,392,400,507,868,483,694,667,1255,538,376,494,507,1335,473,303,940,735,717,491,81,374,166,339,173,163,127,180,170,114,245,91,196,299,226,106,178,148,251,187,767,146,146,91,179,364,198,305,123,271,229,1385,168,90,152,154,62,283,231,182,175,130,246,182,198,198,283,253,182,642,113,106,190,99,93,135,414,187,1599,170,61,244,209,224,136,0
UGT1A9,3626,5088,2463,4906,1480,3203,3377,4328,2370,1097,5569,3659,4317,3696,3935,3946,3485,2532,3113,2035,3363,1260,2200,4113,508,3453,2064,1021,2287,2310,440,1336,1511,1144,2897,640,1193,596,1905,1102,858,2550,1336,1263,3248,732,1044,969,1769,2137,2462,867,1301,911,1802,927,999,643,1671,5717,580,1905,1648,1176,2221,602,1204,1402,1071,1891,2967,2935,1914,2562,1020,1408,793,1429,2127,1941,2222,1026,1459,552,2410,3827,3272,1054,1388,0
PTGS1,893,1313,531,702,978,753,1162,1170,1074,834,1176,1020,915,1094,731,865,859,1035,784,1029,1344,1127,758,931,43,157,1359,76,69,2313,32,52,269,56,82,29,111,122,106,98,83,61,106,189,10,112,287,38,101,441,97,197,91,264,320,1051,41,43,93,598,86,102,353,59,889,40,78,174,170,64,114,78,253,383,55,61,46,195,65,56,140,531,756,121,37,64,1125,141,407,0
RPH3AL,540,576,463,787,688,615,674,490,668,641,513,449,656,536,509,474,679,708,503,805,918,735,404,695,165,293,249,300,273,325,90,181,27,145,226,63,194,333,148,124,211,159,289,194,278,104,176,295,167,235,99,107,161,176,192,643,156,158,144,938,102,192,171,119,314,103,128,155,189,130,141,153,108,739,210,185,213,86,254,215,226,145,588,249,80,269,396,163,177,0
PCDHB4,13323,12581,10451,11656,11865,12188,14832,15409,16718,14048,16107,13504,12910,11786,11657,17122,9444,14384,12681,9409,12492,12835,19659,14336,4307,10105,8420,7351,3685,5809,2553,3235,6125,11218,5299,4510,6460,6199,7383,6935,4265,4454,7118,4646,5670,4666,7803,4740,9256,12184,7968,7224,4372,10150,5278,3419,8885,7893,7005,13745,1733,5938,5518,4420,11141,2294,5538,7666,7591,5825,7046,6982,5863,13942,10463,4772,5940,4512,4896,7607,10184,5612,46832,3614,4361,9032,8886,6758,4532,0
SLC5A12,5010,6119,4360,5275,5042,5847,6616,5829,5414,7110,5412,5289,6061,5968,4979,6364,4699,5793,5427,4276,5665,5673,5220,6419,3051,3841,3666,3657,2362,2964,1963,1901,3118,5158,3176,1158,3903,3991,3263,4185,2434,3444,3344,3211,2284,2704,3841,1626,4719,3342,5039,4358,3039,4499,3456,3703,3966,1800,3994,5171,1022,3884,4098,2847,3468,1715,2964,4790,3361,2654,3265,3039,3340,4375,4961,2755,3713,2583,2968,2461,5840,4235,3387,2013,2549,3916,4677,3977,2407,0
TNNT1,4415,5294,2378,4665,5056,3644,7413,3865,8982,1945,4295,4531,6320,3629,3775,5493,4057,4072,4668,3551,4838,4497,3109,3503,8662,7585,11063,7994,10395,7410,3214,7493,6831,9576,7265,3022,5813,7688,7463,4180,5954,4455,9084,5683,4795,5027,6918,3573,8733,10031,6538,5386,7080,6800,5954,10651,4752,8500,5847,5479,5349,4871,7935,5672,6920,4882,4947,7162,5670,6476,6699,4217,6681,6384,4030,8252,8052,7005,4006,10856,5495,6342,14899,7586,2862,5871,10396,7083,7089,1
RYR1,1952,4086,1782,3128,1518,2902,3600,3796,2885,1289,3079,2535,1271,2159,2289,2464,2388,1421,1550,2112,2725,1452,1631,3529,1230,2375,1565,2214,970,1780,667,423,788,2857,1797,285,1253,752,1873,1345,1228,866,1410,920,443,1109,1127,870,2105,2438,2819,1897,932,813,688,28,1077,613,2088,1871,440,1540,1739,898,1791,716,1130,1250,1956,567,1118,825,2292,1223,2435,1210,1829,652,1235,1127,1394,1516,502,780,2727,1977,3119,1498,1665,0
FRY,1210,1195,941,1160,808,1261,1376,1623,1729,994,1515,1283,1112,1176,1246,1877,805,1230,1472,1140,1095,908,1583,1118,603,677,1826,654,335,2417,209,575,810,772,400,274,555,541,627,555,568,385,1006,690,369,382,728,1081,639,595,510,332,322,668,431,577,694,490,647,2391,200,1088,579,619,881,339,327,739,469,596,739,580,397,1772,1009,921,639,442,731,616,801,520,1091,546,599,606,1990,546,392,0
HADHB,1504,2624,1506,2749,1607,2305,3020,1754,1734,1581,2087,1749,1397,2292,1740,1636,1810,2381,1568,2533,2604,1727,1603,2905,2385,3188,1768,2350,2817,1557,1597,3690,3116,3198,4310,1318,1737,2277,2195,1307,2582,1387,2087,2187,2711,1674,2538,1860,3411,1244,2053,1665,1648,2333,2253,2405,3150,2129,2732,1734,1348,2629,1661,1525,3644,2545,3053,2611,2418,2249,2716,2812,840,2188,933,3633,1749,1201,2412,2437,1883,1711,1797,2084,1935,2835,1693,2478,1484,1
PPIL2,2260,2047,1597,2782,1735,2037,1206,2178,1970,1819,3425,1818,3812,1972,2643,2814,2098,3032,1923,1538,3394,1795,1806,2132,650,1490,1211,1829,687,393,721,806,1634,6978,1282,378,1254,605,3338,1948,1499,783,1514,1093,1326,861,2854,585,1506,2936,1653,1548,665,1659,998,376,1504,516,1366,915,412,1079,1287,656,1801,315,1612,2337,2123,580,1831,1538,912,2138,581,1018,1940,860,1155,539,3790,1543,470,623,1464,1372,1183,1166,914,0
EPC1,22268,16005,10203,7096,10472,8569,8631,25155,8886,11743,22086,11743,5962,8925,17197,22951,6307,10604,13825,6832,8406,8126,44379,8362,6575,9227,3304,6327,8231,3541,3097,8567,8380,8955,6129,2948,5829,6191,6145,1844,6298,3209,6933,5676,10030,4186,8999,5412,8199,8251,5115,5745,8660,9117,6386,10417,5082,12688,6637,6472,3125,3901,5576,5109,18826,6016,5524,6493,5995,6519,7508,4222,6262,6271,3464,11130,5909,8674,4414,8165,5013,6910,32389,6189,3615,5533,4359,4993,6629,0
DNMT3A,1731,3330,2484,10598,2661,8801,4916,2115,1909,2833,3047,2072,3221,5484,2079,1983,6903,6081,1491,6560,4694,2892,978,4626,1197,5753,2271,1587,1069,2013,333,1049,427,1929,690,233,848,931,1074,350,690,1272,3015,542,3660,801,798,331,1164,893,954,424,751,1203,836,5291,594,554,532,5190,285,506,727,560,3279,465,703,629,1236,339,701,425,784,2145,678,1387,1377,2153,919,1029,1211,635,4348,973,543,5829,2879,596,869,0
HPS3,253,491,415,533,311,429,389,491,269,434,460,463,374,393,445,465,466,456,436,364,501,272,434,730,112,317,333,190,92,415,90,96,183,217,199,11,137,65,173,41,138,52,172,161,222,162,247,144,174,334,199,205,171,176,171,122,183,110,232,564,69,445,168,87,323,68,223,175,189,105,211,139,159,315,32,191,143,135,117,97,103,194,265,86,183,86,530,121,168,0
IFT74,5329,6292,4678,9875,3947,9108,6830,6644,4529,5518,6625,5084,4365,6271,4756,5375,7421,9560,4600,10988,7904,5067,6256,10481,4448,5907,4972,3253,4064,5561,2834,2640,4726,4575,4077,1723,2695,3686,2786,2648,3516,2387,5938,3747,4303,1945,2918,3956,4718,2644,2786,3184,4668,3756,2947,6207,3255,2599,3711,13308,2183,3617,3653,4151,4279,2940,3229,3310,3518,3670,2821,4024,4659,4767,3802,5457,2850,5368,3852,2918,4126,3563,5307,3331,2407,5034,8081,2817,3909,0
ZNF273,1854,719,1116,1412,578,2863,649,331,967,3607,1632,542,1664,537,173,288,2185,7660,584,1524,1814,3690,393,1206,19,12,0,31,2,0,4,12,39,4,6,0,91,31,4,80,11,3,189,3,111,0,1,0,14,2,12,3,0,8,2,6,8,0,2,50,10,32,17,14,24,16,1,20,4,32,16,3,2,613,21,0,8,1,26,0,8,55,11,51,3,23,10,1,1,0
FLT1,4883,11492,6760,19844,8647,12398,9419,6001,2139,3786,6207,3939,7939,7802,8344,3408,11659,6918,3837,12578,18223,7663,3870,13790,6131,11103,6423,15256,10057,4809,12114,8098,16312,17140,22206,4957,5918,4420,15448,9953,18237,7008,6368,13157,14159,8215,26626,11998,8818,9636,15496,6770,12282,14706,12175,577,12962,4975,14122,11093,7816,12916,14054,12158,6902,6493,15018,17938,11423,7774,21016,16967,9770,10038,11970,12547,14355,9933,7991,9553,7912,13649,309,7803,8910,14230,8362,11863,10581,1
NOD1,10147,9801,8012,9942,10887,10876,13001,10780,11824,12646,10054,9007,8343,11160,8626,10505,8976,11345,9381,10470,9533,12960,14606,11265,5963,8009,7498,5535,6661,7314,5254,6318,9508,9053,6263,2464,6839,6929,6889,5258,6374,4021,6443,6765,6051,5275,6328,5957,5854,7942,6463,7112,8038,6545,5916,12282,6639,4152,7392,8188,3894,6239,5787,6095,16059,5470,5526,6576,6635,4961,7059,6245,5665,7114,7335,7031,6291,8105,5540,4892,6053,7501,14787,6323,3368,5743,7637,6064,5299,0
CD44,1865,3061,1590,3788,1237,2556,2467,2483,2217,1048,3388,2323,3359,2139,2377,2292,2612,2637,1663,2160,3324,1318,1478,3134,570,2169,2341,1281,549,1570,424,567,1470,2568,1115,544,1052,823,1560,1681,825,857,1056,880,1231,830,1451,903,1590,1317,1667,1137,623,1422,813,850,1405,662,1374,3209,222,3076,1253,813,2257,400,1205,1499,1654,745,1476,1042,1198,4080,2595,760,1205,610,883,517,3299,1221,3930,503,1141,2015,3001,1379,878,0
